CUID,Date,Year,Month,Income Before Taxes,Number of Bedrooms,Number of Bathrooms,State,Urban,People,Adults,65 or Older,Children,Working,Retired,Education,Race,Sex,Renter,Owner,Food-Away,Food-Home,Food-Total,High lead-Food-Away Spending
350227,2017-02-01,2017,2,126918.91026502356,4.0,1.0,Ohio,1,2,2,1,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,166.0005317962925,1122.9536187204458,1288.9541505167383,0
350288,2017-03-01,2017,3,18234.50854260676,1.0,1.0,New York,1,3,3,0,0,3,0,Some College,White,Mixed Gender,1.0,0.0,298.71701983704565,1872.7247718820204,2171.441791719066,0
350298,2017-03-01,2017,3,56260.10207941591,3.0,2.0,Alabama,1,2,2,0,0,2,0,Some College,Black,Female,0.0,1.0,224.03776487692252,746.792549601231,970.8303144781536,0
350301,2017-03-01,2017,3,116885.49052551416,3.0,1.0,Nebraska,1,4,2,0,2,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,2205.2868242845625,3653.2856477900377,5858.5724720746,0
350319,2017-03-01,2017,3,25198.441453351046,3.0,1.0,Kansas,1,3,2,0,1,1,0,Less than High School,White,Mixed Gender,0.0,1.0,1194.868079355076,2016.339883892303,3211.207963247379,0
350334,2017-03-01,2017,3,42379.19698972676,1.0,1.0,California,1,2,2,1,0,2,0,Less than High School,White,Female,1.0,0.0,448.0755297538451,821.471804537227,1269.547334291072,0
350348,2017-03-01,2017,3,85903.77768187856,3.0,1.0,Michigan,1,4,4,0,0,2,0,Some College,Black,Mixed Gender,1.0,0.0,0.0,1792.3021190153804,1792.3021190153804,0
350355,2017-03-01,2017,3,37349.817152378375,3.0,2.0,North Carolina,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,746.792549601231,597.4340396603043,1344.2265892615353,0
350359,2017-03-01,2017,3,66181.64478656214,4.0,3.0,Alabama,1,4,2,0,2,2,0,Some College,White,Mixed Gender,0.0,1.0,746.792549601231,1792.3021190153804,2539.094668616612,0
350372,2017-03-01,2017,3,21762.2903460759,2.0,2.0,Illinois,1,1,1,0,0,1,0,Graduate Degree,Black,Female,0.0,1.0,44.80755297538451,373.3962747833818,418.2038277587664,0
350379,2017-03-01,2017,3,68375.5127301871,2.0,1.0,Minnesota,1,1,1,0,0,1,0,Graduate Degree,White,Female,0.0,1.0,781.2598980438345,896.1510595076902,1677.4109575515247,0
350412,2017-03-01,2017,3,57693.20616789012,2.0,1.0,Minnesota,1,2,2,0,0,2,0,High School,White,Female,1.0,0.0,884.6619433716451,1194.868079355076,2079.530022726721,0
350430,2017-03-01,2017,3,60705.33622852752,1.0,1.0,Illinois,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,298.71701983704565,552.6264866849199,851.3435065219655,0
350434,2017-03-01,2017,3,36203.2880662509,4.0,3.0,California,1,2,2,2,0,0,2,Bachelors,White,Mixed Gender,0.0,1.0,1493.5850991679947,3527.1586572815995,5020.743756449594,1
350484,2017-03-01,2017,3,125992.20726675524,3.0,2.0,Texas,1,2,1,0,1,1,0,Bachelors,White,Female,0.0,1.0,746.792549601231,2355.268810267549,3102.06135986878,1
350497,2017-03-01,2017,3,103791.00588591004,2.0,1.0,New Jersey,1,7,4,0,3,6,0,High School,White,Mixed Gender,1.0,0.0,0.0,1866.981373985844,1866.981373985844,0
350499,2017-03-01,2017,3,82467.62657460342,3.0,2.0,California,1,3,3,1,0,1,2,Bachelors,White,Female,0.0,1.0,4212.961406138915,1091.4660340272658,5304.4274401661805,0
350501,2017-03-01,2017,3,31025.237424327748,4.0,2.0,Utah,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,522.7547847243085,642.2415926356889,1164.9963773599975,0
350504,2017-03-01,2017,3,194715.22941225808,3.0,2.0,New York,1,4,2,0,2,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1160.400730912473,1344.2265892615353,2504.627320174008,0
350505,2017-03-01,2017,3,77555.0758749024,2.0,1.0,Connecticut,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,1160.321875624148,1614.2231390952666,2774.545014719414,1
350514,2017-03-01,2017,3,342043.8733645276,3.0,1.0,Illinois,1,2,2,2,0,1,0,Graduate Degree,White,Mixed Gender,0.0,1.0,4739.260410857977,2263.355881075784,7002.616291933761,1
350516,2017-03-01,2017,3,109103.75365123838,5.0,3.0,Minnesota,1,3,2,0,1,3,0,Some College,White,Mixed Gender,0.0,1.0,1827.8596665033344,1798.4827567118837,3626.3424232152174,0
350534,2017-03-01,2017,3,19471.52294122581,3.0,1.0,Indiana,1,1,1,0,0,1,0,Less than High School,White,Male,1.0,0.0,149.35850991679945,367.6517167222526,517.010226639052,0
350549,2017-03-01,2017,3,116096.0920778028,3.0,2.0,Oregon,1,2,2,0,0,1,0,Bachelors,White,Mixed Gender,0.0,1.0,160.86943004547075,1493.5850991679947,1654.4545292134655,0
350565,2017-03-01,2017,3,113531.34889133266,2.0,2.0,Oregon,1,4,2,0,2,1,0,Bachelors,Asian/PI,Mixed Gender,0.0,1.0,1056.7064311953325,1861.2368159005875,2917.94324709592,0
350568,2017-03-01,2017,3,84758.39397945351,3.0,1.0,Michigan,1,2,2,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,224.03776487692252,716.9208476061522,940.9586124830748,0
350592,2017-03-01,2017,3,96212.231003704,4.0,3.0,Missouri,1,3,2,0,1,2,0,Some College,White,Mixed Gender,0.0,1.0,459.5646458898906,3089.423332060536,3548.987977950426,0
350597,2017-03-01,2017,3,157055.0132765225,5.0,2.0,New York,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,0.0,1.0,2240.3776487692257,2608.0293655018186,4848.407014271044,0
350610,2017-03-01,2017,3,404996.22334047256,4.0,3.0,Michigan,1,3,3,0,0,3,0,Graduate Degree,Multi or Other Race,Mixed Gender,0.0,1.0,471.0537620500631,2405.820921293722,2876.8746833437854,0
350661,2017-03-01,2017,3,62193.18965797765,3.0,1.0,California,1,2,2,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,333.1843682796491,1976.1279773644435,2309.3123456440926,0
350671,2017-03-01,2017,3,61990.227665907936,2.0,1.0,South Carolina,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,74.6792549601231,427.39512068828304,502.07437564840615,0
350675,2017-03-01,2017,3,66293.66331265932,3.0,1.0,Ohio,1,1,1,0,0,1,0,Bachelors,White,Female,0.0,1.0,4587.636783682227,1314.354887266457,5901.991670948684,0
350678,2017-03-01,2017,3,44459.21379333064,4.0,2.0,Illinois,1,2,2,2,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,0.0,1591.242586445016,1591.242586445016,0
350697,2017-03-01,2017,3,26779.758192919064,2.0,2.0,Illinois,1,1,1,0,0,1,0,Some College,White,Female,1.0,0.0,222.92225166049533,3136.528708276916,3359.4509599374114,0
350708,2017-03-01,2017,3,21469.07211825509,3.0,2.0,North Carolina,1,2,2,1,0,0,1,High School,Black,Mixed Gender,0.0,1.0,149.35850991679945,1120.1888243846129,1269.5473343014123,0
350712,2017-03-01,2017,3,27427.35813827019,3.0,2.0,Florida,1,2,2,0,0,2,0,Some College,White,Male,0.0,1.0,0.0,1792.3021190050404,1792.3021190050404,0
350728,2017-03-01,2017,3,66331.00282135839,4.0,3.0,California,1,2,2,2,0,1,1,Some College,White,Mixed Gender,0.0,1.0,746.792549601231,1374.0982912566142,2120.890840857845,0
350743,2017-03-01,2017,3,72873.89268309122,3.0,2.0,Georgia,1,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,0.0,700.8360849881147,700.8360849881147,0
350779,2017-03-01,2017,3,51271.268825133375,4.0,2.0,Wisconsin,1,2,2,2,0,2,0,Some College,White,Mixed Gender,0.0,1.0,0.0,1443.032988141821,1443.032988141821,0
350790,2017-03-01,2017,3,88194.54508672866,4.0,2.0,Illinois,1,2,2,0,0,1,0,Bachelors,White,Mixed Gender,0.0,1.0,815.727246486438,1935.916070871051,2751.643317357489,0
350811,2017-03-01,2017,3,80176.85916975333,2.0,2.0,Colorado,1,1,1,0,0,1,0,Some College,White,Male,1.0,0.0,631.9013881029078,3067.594011391709,3699.495399494617,1
350813,2017-03-01,2017,3,134424.9802374894,4.0,2.0,Ohio,1,6,5,1,1,3,1,High School,White,Mixed Gender,0.0,1.0,816.0543061931497,3056.104895255664,3872.1592014488137,0
350815,2017-03-01,2017,3,203878.29903165845,3.0,2.0,California,1,3,3,0,0,3,0,Bachelors,White,Male,1.0,0.0,551.4775750816556,1315.5037989041882,1866.981373985844,0
350818,2017-03-01,2017,3,20204.56851077784,3.0,2.0,Arizona,1,2,2,0,0,0,1,Less than High School,White,Mixed Gender,0.0,1.0,74.6792549601231,1120.1888243846129,1194.868079344736,0
350830,2017-03-01,2017,3,143172.96280313094,3.0,2.0,Texas,1,2,2,0,0,2,0,Graduate Degree,Black,Mixed Gender,0.0,1.0,821.471804537227,1194.868079355076,2016.339883892303,0
350841,2017-03-01,2017,3,26231.57755293844,3.0,2.0,California,1,1,1,0,0,1,0,High School,White,Male,0.0,1.0,597.4340396603043,522.7547847243085,1120.1888243846129,1
350849,2017-03-01,2017,3,30728.58304539966,2.0,1.0,New York,1,2,1,0,1,1,0,Some College,Black,Female,1.0,0.0,194.166062892184,1183.3789631845634,1377.5450260767475,0
350857,2017-03-01,2017,3,45815.3480970019,3.0,2.0,North Carolina,1,5,3,0,2,1,0,Some College,Multi or Other Race,Mixed Gender,0.0,1.0,765.1751354371713,2240.3776487692257,3005.552784206397,0
350908,2017-03-01,2017,3,9477.13383060533,2.0,1.0,New York,1,1,1,0,0,1,0,Some College,Black,Male,1.0,0.0,620.4122719668625,940.9586124830748,1561.3708844499374,0
350910,2017-03-01,2017,3,125992.20726675524,3.0,1.0,Illinois,1,5,2,0,3,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,373.3962747833818,2608.0293655018186,2981.4256402852006,0
350939,2017-03-01,2017,3,85277.25279665206,4.0,2.0,North Carolina,1,2,2,0,0,1,0,Some College,Black,Mixed Gender,0.0,1.0,970.8303144781536,2389.7361586756847,3360.566473153838,1
350971,2017-03-01,2017,3,29779.976263051238,1.0,1.0,Oklahoma,1,1,1,0,0,1,0,Bachelors,White,Male,1.0,0.0,119.4868079355076,746.792549601231,866.2793575367386,0
350987,2017-03-01,2017,3,126106.74563699772,3.0,2.0,Connecticut,1,4,2,0,2,1,0,Bachelors,Asian/PI,Mixed Gender,0.0,1.0,396.3355398265402,1326.8954968989678,1723.231036725508,0
350991,2017-03-01,2017,3,73002.6338112438,4.0,2.0,Ohio,1,2,2,2,0,1,1,Graduate Degree,White,Mixed Gender,1.0,0.0,1122.4866476256088,1593.540409662919,2716.027057288528,0
351010,2017-03-01,2017,3,119742.3065561027,2.0,1.0,Missouri,1,3,2,0,1,1,0,Bachelors,White,Mixed Gender,0.0,1.0,1493.5850991679947,1642.9436090847942,3136.528708252789,0
351024,2017-03-01,2017,3,27107.567008553116,2.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,Black,Female,0.0,1.0,215.8848241402188,940.9586124830748,1156.8434366232937,0
351042,2017-03-01,2017,3,67936.60169541782,2.0,1.0,New York,1,2,2,1,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,0.0,1893.406341136662,1893.406341136662,0
351053,2017-03-01,2017,3,6002.955984409674,2.0,2.0,California,1,3,3,1,0,1,1,Bachelors,White,Mixed Gender,1.0,0.0,224.03776487692252,2479.351264626453,2703.389029503376,0
351060,2017-03-01,2017,3,253420.49661961096,3.0,3.0,Nebraska,1,2,2,2,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1587.7002529443012,1554.47207793301,3142.172330877311,1
351076,2017-03-01,2017,3,122514.82234619278,3.0,2.0,Alabama,1,2,2,0,0,1,1,Bachelors,White,Mixed Gender,0.0,1.0,746.792549601231,746.792549601231,1493.585099202462,1
351081,2017-03-01,2017,3,12599.220726675523,1.0,1.0,Texas,1,1,1,0,0,1,0,Bachelors,Black,Male,1.0,0.0,149.35850991679945,448.0755297538451,597.4340396706446,0
351089,2017-03-01,2017,3,153481.41612495636,4.0,2.0,Utah,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,0.0,1.0,999.2960977837112,1194.868079355076,2194.164177138788,0
351112,2017-03-01,2017,3,130001.05022524289,3.0,1.0,Massachuse,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,393.98928745891857,2406.92806650372,2800.9173539626386,0
351145,2017-03-01,2017,3,177245.3790293903,4.0,2.0,Texas,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1189.1235212698198,2039.3181161988612,3228.441637468681,0
351150,2017-03-01,2017,3,3113.152903191279,2.0,2.0,Florida,1,2,2,0,0,1,0,High School,White,Mixed Gender,0.0,1.0,0.0,1045.5095694141496,1045.5095694141496,0
351170,2017-03-01,2017,3,110529.52728401708,2.0,2.0,North Carolina,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,373.3962747833818,2010.5953258070467,2383.991600590429,0
351178,2017-03-01,2017,3,94250.18872144989,4.0,3.0,Nebraska,1,3,2,0,1,3,0,Some College,White,Mixed Gender,0.0,1.0,1022.5313371317186,1344.2265892718756,2366.757926403594,0
351196,2017-03-01,2017,3,123425.86054310166,3.0,3.0,Michigan,1,4,2,0,2,1,0,Some College,White,Mixed Gender,0.0,1.0,919.1292918142484,2958.447407978642,3877.5766997928895,1
351205,2017-03-01,2017,3,42379.19698972676,2.0,1.0,New Jersey,1,3,3,0,0,2,0,Some College,Black,Mixed Gender,1.0,0.0,298.71701983704565,1120.1888243846129,1418.9058442216583,0
351216,2017-03-01,2017,3,95069.59622216476,3.0,2.0,North Carolina,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,551.4775750816556,919.1292918142484,1470.6068668959042,0
351249,2017-03-01,2017,3,16328.590061771478,2.0,1.0,Tennessee,1,1,1,0,0,0,0,High School,Black,Male,1.0,0.0,74.6792549601231,1105.2529733939668,1179.93222835409,0
351253,2017-03-01,2017,3,37672.58627972176,4.0,2.0,California,1,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,689.3237653014037,258.505113319526,947.8288786209296,0
351267,2017-03-01,2017,3,183761.4669124864,3.0,1.0,New York,1,5,3,0,2,2,0,Bachelors,Black,Female,0.0,1.0,0.0,7169.208476061522,7169.208476061522,0
351316,2017-03-01,2017,3,55928.628035934096,2.0,2.0,Florida,1,2,2,0,0,2,0,High School,White,Mixed Gender,1.0,0.0,2585.0511331952603,2929.7246176212952,5514.775750816556,0
351326,2017-03-01,2017,3,108811.45173037951,1.0,1.0,Texas,1,1,1,0,0,1,0,Bachelors,Asian/PI,Male,1.0,0.0,0.0,1642.943609074454,1642.943609074454,0
351336,2017-03-01,2017,3,160353.71833950665,4.0,2.0,Ohio,1,4,2,0,2,1,0,Bachelors,White,Mixed Gender,0.0,1.0,2472.457794937933,3015.892988727804,5488.350783665737,0
351337,2017-03-01,2017,3,16969.317704908048,1.0,1.0,Oregon,1,1,1,0,0,1,0,Bachelors,White,Male,0.0,1.0,0.0,430.8418555325434,430.8418555325434,0
351356,2017-03-01,2017,3,109796.48171446506,2.0,2.0,Pennsylvania,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,769.7707818733218,1413.1612861467424,2182.9320680200644,0
352387,2017-04-01,2017,4,81363.55462991017,2.0,2.0,Oregon,1,4,3,0,1,3,0,Some College,White,Mixed Gender,0.0,1.0,1090.365123299989,2334.6008250980526,3424.9659483980413,0
352395,2017-04-01,2017,4,62165.4125262235,3.0,2.0,Alaska,1,2,2,0,0,2,0,Some College,White,Mixed Gender,1.0,0.0,372.6646700048106,1117.9940100488316,1490.6586800536422,0
352399,2017-04-01,2017,4,501817.9509551583,3.0,2.0,California,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,670.796406029299,2770.3469603378608,3441.14336636716,0
352402,2017-04-01,2017,4,222835.57798922027,1.0,2.0,New York,1,2,2,0,0,2,0,Bachelors,White,Mixed Gender,1.0,0.0,2178.654993929846,1289.9930885178826,3468.6480824477285,1
352404,2017-01-01,2017,1,105250.5666325884,3.0,1.0,Maryland,1,2,2,0,0,2,0,Bachelors,Black,Mixed Gender,0.0,1.0,865.3773048787959,1349.9885956109215,2215.365900489717,0
352411,2017-04-01,2017,4,43424.36904405318,3.0,2.0,Pennsylvania,1,1,1,0,0,1,0,Some College,White,Female,0.0,1.0,343.99815693810206,1536.5251010016557,1880.5232579397575,0
352433,2017-04-01,2017,4,97133.45707222422,4.0,2.0,Texas,1,2,2,0,0,2,0,Some College,White,Mixed Gender,0.0,1.0,298.13173601416844,1341.592812058598,1639.7245480727663,0
352434,2017-04-01,2017,4,9849.332547123537,1.0,1.0,Connecticut,1,1,1,0,0,0,0,Some College,White,Female,1.0,0.0,745.329340044021,2012.389218087897,2757.718558131918,0
352438,2017-01-01,2017,1,58463.2643437029,3.0,2.0,Iowa,1,3,3,1,0,1,1,High School,White,Mixed Gender,0.0,1.0,224.99809926848687,1459.6030542289036,1684.6011534973904,0
352453,2017-01-01,2017,1,118300.2933306158,3.0,2.0,Florida,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,802.0273513700371,1534.6468401913396,2336.6741915613766,0
352492,2017-01-01,2017,1,60008.547848223214,1.0,1.0,New York,1,1,1,0,0,1,0,Bachelors,White,Female,1.0,0.0,230.2184025734257,971.5302542772628,1201.7486568506883,0
352496,2017-04-01,2017,4,129146.35903012176,3.0,2.0,Wisconsin,1,2,2,0,0,2,0,High School,White,Mixed Gender,0.0,1.0,2247.916287101071,3159.1329917098706,5407.049278810941,0
352499,2017-04-01,2017,4,17209.76310009055,2.0,2.0,Florida,1,1,1,1,0,0,1,Some College,White,Male,0.0,1.0,0.0,670.796406029299,670.796406029299,0
352516,2017-01-01,2017,1,122453.4012425856,2.0,1.0,Connecticut,1,4,4,1,0,4,0,Graduate Degree,White,Mixed Gender,0.0,1.0,0.0,899.9923970739477,899.9923970739477,0
352530,2017-04-01,2017,4,10284.71898411786,3.0,2.0,Kentucky,1,2,1,0,1,1,0,Bachelors,White,Female,0.0,1.0,1490.6586800536422,2832.25149211224,4322.910172165883,0
352533,2017-04-01,2017,4,439347.8821976941,4.0,2.0,North Carolina,1,4,2,0,2,2,0,Bachelors,White,Mixed Gender,0.0,1.0,447.1976040195326,3084.516807223115,3531.714411242648,0
352544,2017-04-01,2017,4,31796.008661988017,2.0,1.0,Texas,1,2,1,0,1,1,0,Less than High School,White,Female,1.0,0.0,298.13173601416844,894.3952080390652,1192.5269440532336,0
352547,2017-01-01,2017,1,12269.131450182247,2.0,1.0,Texas,1,1,1,0,0,0,0,Less than High School,White,Male,1.0,0.0,0.0,1649.9860613022388,1649.9860613022388,0
352579,2017-04-01,2017,4,47954.2163832802,3.0,2.0,Pennsylvania,1,2,2,2,0,0,2,Bachelors,White,Mixed Gender,0.0,1.0,344.6038737705907,2162.868425370215,2507.4722991408057,0
352584,2017-04-01,2017,4,26520.862020378587,3.0,2.0,California,1,1,1,1,0,0,1,Graduate Degree,White,Female,0.0,1.0,0.0,1863.3233500928527,1863.3233500928527,0
352588,2017-01-01,2017,1,41412.58356228746,2.0,1.0,New York,1,2,2,1,0,1,1,High School,White,Mixed Gender,0.0,1.0,0.0,674.9942978054607,674.9942978054607,0
352593,2017-01-01,2017,1,140050.68312637575,4.0,2.0,Alabama,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,784.6087564234427,2082.6747137416364,2867.283470165079,0
352601,2017-01-01,2017,1,179933.42910310495,4.0,2.0,Ohio,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,0.0,1.0,380.2171354190835,1499.9873284565783,1880.2044638756615,0
352607,2017-04-01,2017,4,124986.5330250122,4.0,2.0,Texas,1,3,3,0,0,3,0,Some College,White,Female,0.0,1.0,298.13173601416844,1179.91367829769,1478.0454143118584,0
352618,2017-04-01,2017,4,6135.406247303198,2.0,2.0,Ohio,1,2,2,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,848.9729794463434,4953.634031591918,5802.607011038262,0
352641,2017-04-01,2017,4,102847.1898411786,2.0,2.0,Florida,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,366.9313674017888,1255.5932728240723,1622.524640225861,0
352642,2017-01-01,2017,1,15606.83316261627,2.0,1.0,Florida,1,1,1,0,0,1,0,Graduate Degree,White,Male,1.0,0.0,403.5957468493576,1199.989862765265,1603.5856096146224,0
352663,2017-01-01,2017,1,131972.69804530873,3.0,2.0,Colorado,1,2,2,0,0,1,0,Some College,Black,Mixed Gender,0.0,1.0,269.9977191221843,4004.966166979068,4274.963886101252,0
352665,2017-04-01,2017,4,129475.92713623504,4.0,2.0,New York,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1136.1671029284687,1203.993549283357,2340.160652211825,0
352668,2017-04-01,2017,4,125702.12091699603,3.0,2.0,Florida,1,2,2,0,0,2,0,Graduate Degree,White,Mixed Gender,0.0,1.0,1358.792719905503,1335.859509431496,2694.652229336999,1
352670,2017-01-01,2017,1,86952.68552901052,3.0,2.0,Ohio,1,5,3,0,2,3,0,High School,Multi or Other Race,Mixed Gender,1.0,0.0,74.9993664228291,2423.0564536606284,2498.055820083457,0
352684,2017-01-01,2017,1,55892.09517677538,6.0,3.0,Utah,1,3,2,0,1,1,0,Some College,White,Mixed Gender,0.0,1.0,149.99873284565783,2999.9746569131603,3149.973389758818,0
352685,2017-04-01,2017,4,24235.36891279684,3.0,2.0,Mississippi,1,2,2,1,0,0,1,Bachelors,Black,Male,0.0,1.0,596.2634720145769,968.9281420193876,1565.1916140339645,0
352695,2017-04-01,2017,4,102140.97247093584,4.0,2.0,Georgia,1,4,4,0,0,2,1,Bachelors,Black,Mixed Gender,0.0,1.0,859.894439551307,2981.3173601416843,3841.211799692991,0
352700,2017-01-01,2017,1,15365.23132571678,4.0,3.0,Alabama,1,6,2,0,4,2,0,Some College,White,Mixed Gender,0.0,1.0,1246.143319025466,2723.0539193519453,3969.1972383774114,1
352717,2017-04-01,2017,4,29689.69821404068,2.0,1.0,California,1,3,1,0,2,1,0,Some College,Black,Female,1.0,0.0,0.0,1186.793641436452,1186.793641436452,0
352718,2017-04-01,2017,4,51423.5949205893,1.0,1.0,Pennsylvania,1,1,1,0,0,1,0,High School,White,Male,1.0,0.0,814.1289714316415,739.5960374169193,1553.7250088485607,0
352723,2017-04-01,2017,4,20624.28980281768,1.0,1.0,Illinois,1,1,1,1,0,0,1,Some College,White,Male,1.0,0.0,0.0,1531.9384588862144,1531.9384588862144,0
352734,2017-01-01,2017,1,47468.76701204859,4.0,1.0,Wisconsin,1,2,2,2,0,1,1,High School,White,Mixed Gender,0.0,1.0,640.379205610309,948.4535261471613,1588.8327317574704,0
352737,2017-01-01,2017,1,41957.57091193479,1.0,1.0,Louisiana,1,1,1,0,0,1,0,High School,Black,Male,1.0,0.0,749.993664228291,599.9949313826306,1349.9885956109215,0
352747,2017-01-01,2017,1,57979.8301338,3.0,2.0,Arizona,1,3,2,0,1,2,0,Bachelors,White,Mixed Gender,1.0,0.0,905.4871397426788,634.5276917686444,1540.014831511323,0
352753,2017-01-01,2017,1,106046.6077993956,5.0,3.0,California,1,2,2,0,0,2,0,Some College,Asian/PI,Mixed Gender,0.0,1.0,749.993664228291,1472.2952547004568,2222.288918928748,0
352769,2017-04-01,2017,4,18063.394775772333,3.0,1.0,Wisconsin,1,1,1,1,0,0,1,Less than High School,White,Male,0.0,1.0,0.0,819.8622740243432,819.8622740243432,0
352774,2017-01-01,2017,1,43128.694319806375,3.0,2.0,North Carolina,1,2,2,2,0,0,2,High School,White,Mixed Gender,0.0,1.0,0.0,2371.1338153679008,2371.1338153679008,0
352782,2017-01-01,2017,1,130252.89871012722,4.0,3.0,Florida,1,6,2,0,4,2,0,Bachelors,White,Mixed Gender,0.0,1.0,1846.1382504080968,3346.1255788646786,5192.263829272775,1
352799,2017-01-01,2017,1,54175.984419256456,4.0,2.0,Texas,1,4,2,0,2,1,0,Less than High School,White,Mixed Gender,0.0,1.0,1499.9873284565783,2399.979725530526,3899.967053987105,0
352808,2017-04-01,2017,4,21732.525410684066,1.0,1.0,California,1,2,1,0,1,1,0,Some College,White,Female,1.0,0.0,45.86944821538937,321.0881643281006,366.95761254349,0
352812,2017-04-01,2017,4,58747.00048521348,3.0,2.0,Colorado,1,3,3,0,0,2,0,Some College,White,Male,0.0,1.0,0.0,1490.6586800536422,1490.6586800536422,0
352818,2017-04-01,2017,4,79694.91611206475,4.0,2.0,Nevada,1,5,4,2,1,2,1,Graduate Degree,Black,Mixed Gender,1.0,0.0,3531.714411242648,4047.711646649801,7579.426057892449,0
352819,2017-04-01,2017,4,40229.2496796539,5.0,3.0,Utah,1,3,3,2,0,0,2,Graduate Degree,White,Mixed Gender,0.0,1.0,1341.592812058598,1237.2467044655068,2578.8395165241045,0
